"date","BTC","ETH","BNB","SOL","XRP","ADA"
2021-06-12,35552.515625,2372.484375,343.741027832031,36.4416885375977,0.832683026790619,1.48021996021271
2021-06-13,39097.859375,2508.3916015625,366.648956298828,38.770435333252,0.883159995079041,1.55835902690887
2021-06-14,40218.4765625,2537.89111328125,368.792755126953,38.7130546569824,0.892897009849548,1.57510995864868
2021-06-15,40406.26953125,2610.93676757812,373.566162109375,41.1536483764648,0.889800012111664,1.59775602817535
2021-06-16,38347.0625,2367.66357421875,347.033447265625,39.7036170959473,0.831907987594604,1.48257303237915
2021-06-17,38053.50390625,2372.001953125,352.738525390625,39.264591217041,0.841437995433807,1.48219394683838
2021-06-18,35787.24609375,2231.73315429688,336.809692382812,36.648796081543,0.797648012638092,1.41539597511292
2021-06-19,35615.87109375,2178.4990234375,335.712829589844,35.3534355163574,0.761672973632812,1.39057004451752
2021-06-20,35698.296875,2246.36450195312,340.067199707031,35.3220138549805,0.776377022266388,1.42918801307678
2021-06-21,31676.693359375,1888.44750976562,270.984436035156,26.6574001312256,0.610387980937958,1.1774799823761
2021-06-22,32505.66015625,1874.95007324219,261.818084716797,26.7718563079834,0.545067012310028,1.15325403213501
2021-06-23,33723.02734375,1989.736328125,294.490295410156,30.0488872528076,0.626534998416901,1.25289595127106
2021-06-24,34662.4375,1988.45629882812,308.397033691406,31.1810340881348,0.671999990940094,1.35608696937561
2021-06-25,31637.779296875,1813.21728515625,281.620910644531,28.6988620758057,0.613322973251343,1.25647795200348
2021-06-26,32186.27734375,1829.2392578125,279.438049316406,29.712854385376,0.615435004234314,1.25044000148773
2021-06-27,34649.64453125,1978.89465332031,290.567016601562,31.9293918609619,0.646923005580902,1.33520197868347
2021-06-28,34434.3359375,2079.65747070312,289.534118652344,32.9277801513672,0.643746018409729,1.32475197315216
2021-06-29,35867.77734375,2160.76831054688,300.211547851562,33.8668022155762,0.701725006103516,1.36843705177307
2021-06-30,35040.8359375,2274.54760742188,303.295867919922,35.5564041137695,0.706373989582062,1.38347196578979
2021-07-01,33572.1171875,2113.60546875,288.218414306641,33.4040336608887,0.661180019378662,1.33561098575592
2021-07-02,33897.046875,2150.04028320312,287.423095703125,34.0204811096191,0.656763017177582,1.39439702033997
2021-07-03,34668.546875,2226.1142578125,298.237121582031,34.478816986084,0.672887980937958,1.40683603286743
2021-07-04,35287.78125,2321.72412109375,307.732086181641,34.3106002807617,0.694944977760315,1.45818400382996
2021-07-05,33746.00390625,2198.58251953125,302.377990722656,32.9845886230469,0.654299974441528,1.4048980474472
2021-07-06,34235.1953125,2324.67944335938,320.934814453125,34.2691383361816,0.665401995182037,1.41805303096771
2021-07-07,33855.328125,2315.16186523438,327.5224609375,36.5913696289062,0.651575028896332,1.40311801433563
2021-07-08,32877.37109375,2120.0263671875,310.427124023438,33.203727722168,0.623058021068573,1.33014595508575
2021-07-09,33798.01171875,2146.6923828125,316.484527587891,33.2646484375,0.636803984642029,1.34947395324707
2021-07-10,33520.51953125,2111.40356445312,316.14013671875,31.7886447906494,0.625463008880615,1.33608496189117
2021-07-11,34240.1875,2139.66479492188,322.031646728516,32.1778411865234,0.635935008525848,1.34814500808716
2021-07-12,33155.84765625,2036.72106933594,316.328186035156,30.848087310791,0.630177974700928,1.31509900093079
2021-07-13,32702.025390625,1940.083984375,308.811157226562,29.1211891174316,0.619522988796234,1.26508295536041
2021-07-14,32822.34765625,1994.33129882812,309.406372070312,31.2810001373291,0.620324015617371,1.26225805282593
2021-07-15,31780.73046875,1911.17565917969,315.244018554688,28.4521007537842,0.596940994262695,1.22319197654724
2021-07-16,31421.5390625,1880.38293457031,302.985595703125,26.3700084686279,0.59077399969101,1.17371499538422
2021-07-17,31533.068359375,1898.8251953125,300.497924804688,26.7216682434082,0.582427978515625,1.17230200767517
2021-07-18,31796.810546875,1895.55212402344,302.480499267578,26.7519092559814,0.587921977043152,1.18369805812836
2021-07-19,30817.83203125,1817.29663085938,280.018615722656,24.4475765228271,0.557555973529816,1.12111604213715
2021-07-20,29807.34765625,1787.5107421875,264.782379150391,23.4895553588867,0.529335975646973,1.05629098415375
2021-07-21,32110.693359375,1990.97082519531,292.531372070312,26.6230792999268,0.569998025894165,1.16809797286987
2021-07-22,32313.10546875,2025.20275878906,293.641143798828,27.7020816802979,0.592206001281738,1.18616104125977
2021-07-23,33581.55078125,2124.77661132812,299.282989501953,28.513879776001,0.609224021434784,1.20630705356598
2021-07-24,34292.4453125,2189.21875,302.071868896484,28.7026195526123,0.609826982021332,1.23349702358246
2021-07-25,35350.1875,2191.37377929688,302.436157226562,28.168773651123,0.606356978416443,1.22850096225739
2021-07-26,37337.53515625,2233.36669921875,304.478240966797,28.3066425323486,0.625617980957031,1.25849294662476
2021-07-27,39406.94140625,2298.33349609375,313.602600097656,28.0653266906738,0.644604027271271,1.27844595909119
2021-07-28,39995.90625,2296.54541015625,313.428649902344,27.8154106140137,0.725444972515106,1.28350400924683
2021-07-29,40008.421875,2380.95678710938,316.749450683594,31.2811374664307,0.748017013072968,1.28408396244049
2021-07-30,42235.546875,2466.96142578125,322.909362792969,32.3939437866211,0.75211900472641,1.3089519739151
2021-07-31,41626.1953125,2536.2099609375,333.549591064453,36.8273124694824,0.747785985469818,1.32234501838684
2021-08-01,39974.89453125,2561.85205078125,333.484008789062,34.2543601989746,0.725921988487244,1.31772994995117
2021-08-02,39201.9453125,2610.1533203125,331.103118896484,33.2224197387695,0.739220023155212,1.31006801128387
2021-08-03,38152.98046875,2502.349609375,322.747741699219,33.9964408874512,0.712728977203369,1.36502599716187
2021-08-04,39747.50390625,2724.61987304688,334.918792724609,35.7636260986328,0.730488002300262,1.37656402587891
2021-08-05,40869.5546875,2827.32885742188,337.873870849609,37.3551368713379,0.733151018619537,1.38614499568939
2021-08-06,42816.5,2890.94165039062,342.136993408203,39.446102142334,0.74651300907135,1.40178596973419
2021-08-07,44555.80078125,3157.23876953125,355.741363525391,39.4034729003906,0.816281020641327,1.47067701816559
2021-08-08,43798.1171875,3013.73266601562,342.064758300781,37.6738243103027,0.778738975524902,1.42782998085022
2021-08-09,46365.40234375,3167.85620117188,354.966827392578,38.7677841186523,0.81855297088623,1.47764003276825
2021-08-10,45585.03125,3141.69116210938,371.954376220703,40.6397972106934,0.851247012615204,1.67256605625153
2021-08-11,45593.63671875,3164.2451171875,391.757049560547,41.7441139221191,1.01252400875092,1.79803800582886
2021-08-12,44428.2890625,3043.41430664062,385.818969726562,41.0993614196777,0.964549005031586,1.82387804985046
2021-08-13,47793.3203125,3322.21166992188,410.944885253906,44.8945007324219,1.08995997905731,2.13607907295227
2021-08-14,47096.9453125,3265.443359375,409.034484863281,44.112850189209,1.28041195869446,2.19168710708618
2021-08-15,47047.00390625,3310.50415039062,414.595031738281,53.7451591491699,1.28815996646881,2.1691529750824
2021-08-16,46004.484375,3156.50952148438,417.470855712891,62.4324645996094,1.19099295139313,2.07941699028015
2021-08-17,44695.359375,3014.84594726562,401.908905029297,64.2107086181641,1.09819900989532,1.92660105228424
2021-08-18,44801.1875,3020.08984375,398.25146484375,72.5433120727539,1.14609694480896,2.10856008529663
2021-08-19,46717.578125,3182.7021484375,430.988861083984,72.7576065063477,1.23284196853638,2.42813992500305
2021-08-20,49339.17578125,3286.93530273438,454.936309814453,78.7246170043945,1.26322197914124,2.45770192146301
2021-08-21,48905.4921875,3226.083984375,448.920257568359,73.7562103271484,1.21647298336029,2.4354350566864
2021-08-22,49321.65234375,3242.11547851562,449.053497314453,72.8039169311523,1.22772204875946,2.71372509002686
2021-08-23,49546.1484375,3319.25732421875,499.890594482422,75.7080383300781,1.24726998806,2.91738605499268
2021-08-24,47706.1171875,3172.45629882812,471.595458984375,70.6709060668945,1.13735198974609,2.7210910320282
2021-08-25,48960.7890625,3224.91528320312,502.786254882812,71.9515686035156,1.17252898216248,2.73813199996948
2021-08-26,46942.21875,3100.32543945312,479.006103515625,75.3162078857422,1.0752660036087,2.53552794456482
2021-08-27,49058.66796875,3270.60083007812,494.498687744141,88.0869827270508,1.18847298622131,2.94419693946838
2021-08-28,48902.40234375,3244.4033203125,486.196929931641,96.7031707763672,1.14550495147705,2.84749007225037
2021-08-29,48829.83203125,3227.00268554688,480.283020019531,94.4696731567383,1.14083194732666,2.85598611831665
2021-08-30,47054.984375,3224.37426757812,459.490753173828,110.544807434082,1.10143494606018,2.7331600189209
2021-08-31,47166.6875,3433.73266601562,464.418731689453,108.483772277832,1.18759298324585,2.77247500419617
2021-09-01,48847.02734375,3834.828125,490.068725585938,111.033004760742,1.23488903045654,2.87076711654663
2021-09-02,49327.72265625,3790.98999023438,483.921051025391,128.102386474609,1.25632405281067,2.96343803405762
2021-09-03,50025.375,3940.61474609375,488.604705810547,146.583053588867,1.29143500328064,2.96823906898499
2021-09-04,49944.625,3887.82836914062,498.078430175781,139.113067626953,1.25577902793884,2.8328070640564
2021-09-05,51753.41015625,3952.13354492188,504.619873046875,142.070877075195,1.30549800395966,2.91082406044006
2021-09-06,52633.53515625,3928.37939453125,495.925018310547,164.380920410156,1.38941299915314,2.83189702033997
2021-09-07,46811.12890625,3426.39428710938,417.5087890625,173.14892578125,1.12509894371033,2.50249099731445
2021-09-08,46091.390625,3497.31518554688,415.113159179688,191.041397094727,1.10072004795074,2.47498893737793
2021-09-09,46391.421875,3427.34008789062,421.27001953125,188.19580078125,1.08940100669861,2.51766610145569
2021-09-10,44883.91015625,3211.505859375,401.621795654297,179.865234375,1.0572669506073,2.385910987854
2021-09-11,45201.45703125,3270.27807617188,405.527374267578,178.867874145508,1.07990598678589,2.63394999504089
2021-09-12,46063.26953125,3410.13452148438,416.683227539062,174.537628173828,1.11963605880737,2.58172702789307
2021-09-13,44963.07421875,3285.51171875,399.063446044922,169.269546508789,1.06467795372009,2.40066289901733
2021-09-14,47092.4921875,3429.16967773438,414.236236572266,158.094818115234,1.09657394886017,2.39563798904419
2021-09-15,48176.34765625,3615.28271484375,431.423034667969,159.117385864258,1.12135303020477,2.50163507461548
2021-09-16,47783.359375,3571.294921875,424.649230957031,152.474060058594,1.0914980173111,2.42096900939941
2021-09-17,47267.51953125,3398.53881835938,406.6328125,147.593063354492,1.06559801101685,2.34641909599304
2021-09-18,48278.36328125,3432.01831054688,410.809295654297,169.184219360352,1.07566797733307,2.3699779510498
2021-09-19,47260.21875,3329.44799804688,408.471649169922,152.516693115234,1.04842805862427,2.28229904174805
2021-09-20,42843.80078125,2958.99340820312,361.965911865234,132.134460449219,0.917151987552643,2.06398892402649
2021-09-21,40693.67578125,2764.43115234375,344.534606933594,123.950393676758,0.876329004764557,1.98702800273895
2021-09-22,43574.5078125,3077.86791992188,379.440338134766,147.924255371094,1.00407600402832,2.26618194580078
2021-09-23,44895.09765625,3155.52368164062,383.820404052734,149.753570556641,1.00204002857208,2.33094096183777
2021-09-24,42839.75,2931.66918945312,355.316284179688,139.395645141602,0.945923984050751,2.28126907348633
2021-09-25,42716.59375,2925.56567382812,349.880096435547,136.178924560547,0.941341996192932,2.3015410900116
2021-09-26,43208.5390625,3062.26538085938,344.181762695312,135.699371337891,0.944720983505249,2.2084949016571
2021-09-27,42235.73046875,2934.13891601562,336.191223144531,136.728424072266,0.923685014247894,2.13590502738953
2021-09-28,41034.54296875,2807.29663085938,333.032592773438,131.537216186523,0.893688976764679,2.03913903236389
2021-09-29,41564.36328125,2853.14331054688,367.989593505859,135.351455688477,0.928349018096924,2.06568789482117
2021-09-30,43790.89453125,3001.67895507812,387.057342529297,141.069046020508,0.952636003494263,2.11445188522339
2021-10-01,48116.94140625,3307.51611328125,421.643188476562,161.682373046875,1.04262399673462,2.25812697410583
2021-10-02,47711.48828125,3391.6943359375,428.098327636719,169.093017578125,1.03867495059967,2.25145888328552
2021-10-03,48199.953125,3418.35864257812,430.508819580078,172.589157104492,1.0551700592041,2.25287294387817
2021-10-04,49112.90234375,3380.08911132812,425.748901367188,166.731918334961,1.04300403594971,2.18923497200012
2021-10-05,51514.8125,3518.5185546875,442.706146240234,164.115829467773,1.08550298213959,2.23312401771545
2021-10-06,55361.44921875,3580.56201171875,435.4013671875,154.10774230957,1.07765603065491,2.21215510368347
2021-10-07,53805.984375,3587.97485351562,438.761749267578,154.281188964844,1.06802594661713,2.27699494361877
2021-10-08,53967.84765625,3563.75927734375,419.10205078125,158.949203491211,1.06289100646973,2.23717594146729
2021-10-09,54968.22265625,3575.716796875,421.549468994141,156.825836181641,1.15992605686188,2.26661491394043
2021-10-10,54771.578125,3425.85278320312,405.069305419922,148.048706054688,1.13845300674438,2.19721388816833
2021-10-11,57484.7890625,3545.35400390625,413.456207275391,144.858139038086,1.13788795471191,2.17338895797729
2021-10-12,56041.05859375,3492.5732421875,443.867523193359,152.737121582031,1.10185897350311,2.11918997764587
2021-10-13,57401.09765625,3606.20166015625,470.749694824219,148.176040649414,1.12839198112488,2.18905305862427
2021-10-14,57321.5234375,3786.01416015625,472.022399902344,149.756805419922,1.13231599330902,2.17036294937134
2021-10-15,61593.94921875,3862.634765625,473.70263671875,162.596206665039,1.14055001735687,2.21465110778809
2021-10-16,60892.1796875,3830.38208007812,465.642456054688,157.538818359375,1.13509595394135,2.17771291732788
2021-10-17,61553.6171875,3847.1044921875,470.625549316406,159.743804931641,1.09346795082092,2.15696310997009
2021-10-18,62026.078125,3748.76025390625,485.111022949219,157.23127746582,1.08384203910828,2.12826299667358
2021-10-19,64261.9921875,3877.65087890625,488.148864746094,156.017028808594,1.09207999706268,2.11296200752258
2021-10-20,65992.8359375,4155.9921875,501.020324707031,175.946868896484,1.14232802391052,2.18595004081726
2021-10-21,62210.171875,4054.32275390625,471.256927490234,190.318435668945,1.08931505680084,2.1365909576416
2021-10-22,60692.265625,3970.18188476562,478.643157958984,196.431533813477,1.08837401866913,2.15419888496399
2021-10-23,61393.6171875,4171.66357421875,485.906433105469,197.703857421875,1.09449696540833,2.16681504249573
2021-10-24,60930.8359375,4087.90307617188,476.633117675781,202.36198425293,1.08428299427032,2.12343502044678
2021-10-25,63039.82421875,4217.876953125,484.645080566406,210.104293823242,1.09515798091888,2.14406609535217
2021-10-26,60363.79296875,4131.10205078125,478.025054931641,199.807250976562,1.10809302330017,2.13877701759338
2021-10-27,58482.38671875,3930.25732421875,449.007995605469,183.774597167969,0.995451986789703,1.91323697566986
2021-10-28,60622.13671875,4287.31884765625,492.015533447266,194.863983154297,1.05882000923157,1.98821902275085
2021-10-29,62227.96484375,4414.74658203125,529.622131347656,200.182754516602,1.081503033638,2.01218700408936
2021-10-30,61888.83203125,4325.650390625,527.921203613281,195.416061401367,1.083948969841,1.95742201805115
2021-10-31,61318.95703125,4288.07421875,524.364440917969,202.421020507812,1.1132470369339,1.96502602100372
2021-11-01,61004.40625,4324.626953125,551.255920410156,203.54508972168,1.0928670167923,1.95000195503235
2021-11-02,63226.40234375,4584.798828125,554.447631835938,220.239593505859,1.13619601726532,1.97137701511383
2021-11-03,62970.046875,4607.19384765625,568.578796386719,242.898818969727,1.20879602432251,2.06370091438293
2021-11-04,61452.23046875,4537.32421875,559.7373046875,247.387771606445,1.20200300216675,1.98488199710846
2021-11-05,61125.67578125,4486.2431640625,608.648071289062,236.474334716797,1.16153299808502,1.9862060546875
2021-11-06,61527.48046875,4521.5810546875,636.113952636719,258.934326171875,1.15245401859283,2.0066089630127
2021-11-07,63326.98828125,4620.5546875,650.454040527344,249.823486328125,1.21753394603729,2.02187204360962
2021-11-08,67566.828125,4812.08740234375,654.315002441406,248.467178344727,1.28237700462341,2.12441897392273
2021-11-09,66971.828125,4735.06884765625,635.190612792969,239.213134765625,1.25892996788025,2.27348303794861
2021-11-10,64995.23046875,4636.17431640625,615.278076171875,233.779525756836,1.19337296485901,2.101802110672
2021-11-11,64949.9609375,4730.38427734375,629.892333984375,234.240753173828,1.21836400032043,2.08552408218384
2021-11-12,64155.94140625,4667.115234375,626.642517089844,228.502090454102,1.1893550157547,2.0457661151886
2021-11-13,64469.52734375,4651.46044921875,650.104125976562,241.82502746582,1.19193804264069,2.05310392379761
2021-11-14,65466.83984375,4626.35888671875,650.918090820312,238.425521850586,1.18859696388245,2.04085302352905
2021-11-15,63557.87109375,4557.50390625,633.048645019531,237.553604125977,1.17137098312378,2.01558709144592
2021-11-16,60161.24609375,4216.365234375,589.822875976562,219.239028930664,1.09093403816223,1.87723505496979
2021-11-17,60368.01171875,4287.59375,578.0927734375,218.715240478516,1.09629094600677,1.87554001808167
2021-11-18,56942.13671875,4000.65087890625,532.237609863281,195.487411499023,1.04195404052734,1.78833103179932
2021-11-19,58119.578125,4298.306640625,581.530822753906,215.280014038086,1.09149205684662,1.86479294300079
2021-11-20,59697.1953125,4409.93115234375,603.840026855469,218.015274047852,1.0976459980011,1.92173600196838
2021-11-21,58730.4765625,4269.73291015625,585.294250488281,231.282623291016,1.06017303466797,1.83976304531097
2021-11-22,56289.2890625,4088.45776367188,559.127014160156,215.737274169922,1.03662204742432,1.77655494213104
2021-11-23,57569.07421875,4340.763671875,591.439575195312,221.836898803711,1.06705701351166,1.75050294399261
2021-11-24,56280.42578125,4239.9814453125,581.395324707031,214.921539306641,1.04207503795624,1.68642294406891
2021-11-25,57274.6796875,4274.7431640625,603.730224609375,206.252990722656,1.03188800811768,1.65134501457214
2021-11-26,53569.765625,4030.90893554688,585.147338867188,191.511749267578,0.936349987983704,1.52841997146606
2021-11-27,54815.078125,4096.912109375,600.336791992188,193.102157592773,0.947157979011536,1.54611802101135
2021-11-28,57248.45703125,4294.45361328125,611.366821289062,200.676651000977,0.968751013278961,1.59285497665405
2021-11-29,57806.56640625,4445.10498046875,624.31005859375,204.319366455078,0.991961002349854,1.60250794887543
2021-11-30,57005.42578125,4631.47900390625,622.669860839844,208.670989990234,0.998754024505615,1.55490303039551
2021-12-01,57229.828125,4586.990234375,627.971557617188,229.799240112305,0.990930020809174,1.54771304130554
2021-12-02,56477.81640625,4511.30224609375,619.470153808594,233.993041992188,0.972311973571777,1.71536600589752
2021-12-03,53598.24609375,4220.7060546875,594.635986328125,211.224395751953,0.922244012355804,1.5565550327301
2021-12-04,49200.703125,4119.58740234375,569.077270507812,201.12483215332,0.847028970718384,1.42070603370667
2021-12-05,49368.84765625,4198.32275390625,557.783081054688,196.168258666992,0.805594980716705,1.37810504436493
2021-12-06,50582.625,4358.7373046875,589.256164550781,194.19921875,0.828288018703461,1.42539298534393
2021-12-07,50700.0859375,4315.0615234375,579.689880371094,190.596908569336,0.818588018417358,1.38194096088409
2021-12-08,50504.796875,4439.35791015625,607.5927734375,194.621704101562,0.863306999206543,1.39707398414612
2021-12-09,47672.12109375,4119.81591796875,571.648986816406,181.178085327148,0.861271977424622,1.29043996334076
2021-12-10,47243.3046875,3908.49609375,552.966857910156,167.954833984375,0.801096975803375,1.21168899536133
2021-12-11,49362.5078125,4084.45239257812,564.322509765625,171.949493408203,0.839312970638275,1.354248046875
2021-12-12,50098.3359375,4134.453125,570.823974609375,173.431671142578,0.841323971748352,1.3472820520401
2021-12-13,46737.48046875,3784.22680664062,521.011596679688,155.21305847168,0.782894015312195,1.22534799575806
2021-12-14,46612.6328125,3745.4404296875,511.229370117188,153.341445922852,0.796248972415924,1.22283494472504
2021-12-15,48896.72265625,4018.388671875,541.026977539062,178.340789794922,0.82743102312088,1.31184697151184
2021-12-16,47665.42578125,3962.4697265625,526.246520996094,176.954666137695,0.806230008602142,1.24053394794464
2021-12-17,46202.14453125,3879.48657226562,525.706298828125,175.503295898438,0.799291014671326,1.2198920249939
2021-12-18,46848.77734375,3960.86010742188,533.891357421875,182.83512878418,0.827378988265991,1.24253404140472
2021-12-19,46707.015625,3922.59252929688,529.972045898438,180.098052978516,0.835032999515533,1.24466097354889
2021-12-20,46880.27734375,3933.84448242188,523.162475585938,173.671783447266,0.879827976226807,1.23824000358582
2021-12-21,48936.61328125,4020.26000976562,528.710998535156,180.092544555664,0.947646021842957,1.28085899353027
2021-12-22,48628.51171875,3982.099609375,533.644958496094,178.597122192383,0.954698979854584,1.32804095745087
2021-12-23,50784.5390625,4108.015625,548.725830078125,190.036315917969,0.993285000324249,1.47469103336334
2021-12-24,50822.1953125,4047.98291015625,541.902038574219,190.273193359375,0.912047028541565,1.39236700534821
2021-12-25,50429.859375,4093.28100585938,547.326232910156,193.12092590332,0.924818992614746,1.45349502563477
2021-12-26,50809.515625,4067.328125,546.994995117188,198.000732421875,0.921180009841919,1.45604503154755
2021-12-27,50640.41796875,4037.54760742188,562.641479492188,195.429504394531,0.926183998584747,1.51291298866272
2021-12-28,47588.85546875,3800.89306640625,534.928039550781,177.425628662109,0.852959990501404,1.40226399898529
2021-12-29,46444.7109375,3628.53173828125,514.000793457031,170.657562255859,0.816713988780975,1.3308140039444
2021-12-30,47178.125,3713.85205078125,518.909729003906,172.751190185547,0.839649021625519,1.36041498184204
2021-12-31,46306.4453125,3682.6328125,511.708312988281,170.299072265625,0.831162989139557,1.31020903587341
2022-01-01,47686.8125,3769.69702148438,527.352722167969,178.517944335938,0.849471986293793,1.37697505950928
2022-01-02,47345.21875,3829.56494140625,531.396667480469,176.382843017578,0.859117984771729,1.3775839805603
2022-01-03,46458.1171875,3761.38037109375,512.135986328125,170.297744750977,0.832885026931763,1.3216370344162
2022-01-04,45897.57421875,3794.056640625,507.506103515625,167.938903808594,0.824672996997833,1.3116580247879
2022-01-05,43569.00390625,3550.38696289062,475.056945800781,155.099731445312,0.774357974529266,1.23600196838379
2022-01-06,43160.9296875,3418.408203125,473.275604248047,150.431350708008,0.781346023082733,1.27978205680847
2022-01-07,41557.90234375,3193.21044921875,447.788482666016,136.402816772461,0.763073980808258,1.21154701709747
2022-01-08,41733.94140625,3091.97265625,430.246154785156,142.513458251953,0.747687995433807,1.18751204013824
2022-01-09,41911.6015625,3157.75146484375,438.803070068359,140.839004516602,0.754504978656769,1.17385995388031
2022-01-10,41821.26171875,3083.09790039062,424.933776855469,135.954940795898,0.739335000514984,1.12805199623108
2022-01-11,42735.85546875,3238.11157226562,463.518310546875,140.183853149414,0.770554006099701,1.1851099729538
2022-01-12,43949.1015625,3372.25830078125,487.007415771484,151.703109741211,0.799547970294952,1.30453503131866
2022-01-13,42591.5703125,3248.28857421875,475.029113769531,146.010040283203,0.768328011035919,1.23316097259521
2022-01-14,43099.69921875,3310.00146484375,489.867431640625,146.159027099609,0.774296998977661,1.29092597961426
2022-01-15,43177.3984375,3330.53076171875,494.988067626953,147.801177978516,0.781422972679138,1.29626297950745
2022-01-16,43113.87890625,3350.921875,498.427917480469,147.856521606445,0.778954029083252,1.40725100040436
2022-01-17,42250.55078125,3212.30493164062,475.709869384766,139.926010131836,0.762741982936859,1.5941309928894
2022-01-18,42375.6328125,3164.02514648438,472.005065917969,141.587188720703,0.752631008625031,1.46554100513458
2022-01-19,41744.328125,3095.82592773438,462.822082519531,135.792388916016,0.739749014377594,1.34175705909729
2022-01-20,40680.41796875,3001.1201171875,440.005432128906,127.205284118652,0.719421029090881,1.25805497169495
2022-01-21,36457.31640625,2557.931640625,383.073913574219,111.96605682373,0.635738015174866,1.12323296070099
2022-01-22,35030.25,2405.18115234375,358.096160888672,94.1783676147461,0.596041977405548,1.06671595573425
2022-01-23,36276.8046875,2535.0390625,383.933959960938,99.5782241821289,0.628755986690521,1.12237095832825
2022-01-24,36654.328125,2440.35229492188,371.368957519531,91.6501617431641,0.612138986587524,1.06659805774689
2022-01-25,36954.00390625,2455.93505859375,384.619354248047,94.7203521728516,0.617563009262085,1.04357397556305
2022-01-26,36852.12109375,2468.0302734375,375.755462646484,92.2380447387695,0.622071981430054,1.07904696464539
2022-01-27,37138.234375,2423.00122070312,390.088287353516,89.6324920654297,0.60877001285553,1.04353296756744
2022-01-28,37784.33203125,2547.09204101562,386.084381103516,91.3128967285156,0.612511992454529,1.05060601234436
2022-01-29,38138.1796875,2597.08471679688,389.132781982422,96.2234878540039,0.616935014724731,1.05956995487213
2022-01-30,37917.6015625,2603.46655273438,377.612915039062,93.2976760864258,0.603181004524231,1.03747296333313
2022-01-31,38483.125,2688.27880859375,375.277313232422,99.7388381958008,0.619149029254913,1.05230295658112
2022-02-01,38743.2734375,2792.1171875,385.463806152344,109.978981018066,0.629233002662659,1.08862400054932
2022-02-02,36952.984375,2682.85400390625,367.4716796875,101.837600708008,0.60148298740387,1.02890598773956
2022-02-03,37154.6015625,2679.16259765625,370.877746582031,101.459037780762,0.607684016227722,1.05644404888153
2022-02-04,41500.875,2983.5869140625,399.029602050781,112.174247741699,0.655876994132996,1.13562405109406
2022-02-05,41441.1640625,3014.64819335938,414.200012207031,113.894302368164,0.667127013206482,1.12734496593475
2022-02-06,42412.43359375,3057.47607421875,419.545562744141,115.299758911133,0.683646976947784,1.14454698562622
2022-02-07,43840.28515625,3142.470703125,433.229278564453,117.35514831543,0.827818989753723,1.19730699062347
2022-02-08,44118.4453125,3122.60864257812,408.776763916016,113.595481872559,0.878193974494934,1.17871999740601
2022-02-09,44338.796875,3239.45703125,422.465545654297,114.019378662109,0.870626986026764,1.19481003284454
2022-02-10,43565.11328125,3077.48217773438,415.119232177734,106.20280456543,0.830009996891022,1.15247797966003
2022-02-11,42407.9375,2927.38354492188,400.422393798828,96.3818817138672,0.760226011276245,1.08034694194794
2022-02-12,42244.46875,2917.36279296875,403.389739990234,95.9182052612305,0.822408020496368,1.0581990480423
2022-02-13,42197.515625,2883.46337890625,398.886779785156,93.2441024780273,0.810272991657257,1.04581904411316
2022-02-14,42586.91796875,2933.47900390625,403.660797119141,96.4332733154297,0.802218019962311,1.05026698112488
2022-02-15,44575.203125,3179.87719726562,432.409393310547,104.873306274414,0.852333009243011,1.10758602619171
2022-02-16,43961.859375,3127.830078125,427.918121337891,101.932899475098,0.839035987854004,1.08498096466064
2022-02-17,40538.01171875,2881.48193359375,402.450042724609,93.4104232788086,0.767172992229462,1.01989495754242
2022-02-18,40030.9765625,2785.7275390625,399.569183349609,90.0654602050781,0.785889983177185,0.997112989425659
2022-02-19,40122.15625,2763.701171875,400.043579101562,91.4966506958008,0.822528004646301,0.997703015804291
2022-02-20,38431.37890625,2628.6484375,380.825927734375,90.9014129638672,0.778295993804932,0.932901978492737
2022-02-21,37075.28125,2573.81616210938,356.661254882812,83.123161315918,0.70346599817276,0.858236014842987
2022-02-22,38286.02734375,2639.29931640625,374.307464599609,86.4653854370117,0.722832977771759,0.88901698589325
2022-02-23,37296.5703125,2590.35961914062,366.539489746094,84.9027862548828,0.698746025562286,0.869168996810913
2022-02-24,38332.609375,2598.06713867188,361.234649658203,89.1947479248047,0.696272015571594,0.853425025939941
2022-02-25,39214.21875,2764.53564453125,374.914947509766,92.5988235473633,0.768903017044067,0.898027002811432
2022-02-26,39105.1484375,2781.11181640625,373.638763427734,90.1415634155273,0.750972986221313,0.887917995452881
2022-02-27,37709.78515625,2621.8017578125,360.531036376953,85.5190505981445,0.721992015838623,0.858335018157959
2022-02-28,43193.234375,2919.201171875,395.612426757812,99.5203475952148,0.782043993473053,0.959828019142151
2022-03-01,44354.63671875,2972.48510742188,408.482299804688,98.6535568237305,0.784861981868744,0.962346017360687
2022-03-02,43924.1171875,2950.11840820312,409.000305175781,100.649635314941,0.768495976924896,0.938661992549896
2022-03-03,42451.7890625,2834.46899414062,402.550689697266,95.5391998291016,0.752184987068176,0.902658998966217
2022-03-04,39137.60546875,2617.15600585938,374.280883789062,88.245979309082,0.712671995162964,0.842889010906219
2022-03-05,39400.5859375,2664.8310546875,384.873352050781,89.6478424072266,0.754899978637695,0.865671992301941
2022-03-06,38419.984375,2555.03735351562,375.011199951172,84.5421829223633,0.725993990898132,0.823751986026764
2022-03-07,38062.0390625,2497.77124023438,381.344635009766,82.1300659179688,0.723286986351013,0.797379016876221
